20220901 043800;1.002950;1.002950;1.002490;1.002530;0
20220901 043900;1.002520;1.002640;1.002490;1.002630;0
20220901 044000;1.002640;1.002770;1.002530;1.002620;0
20220901 044100;1.002650;1.003020;1.002630;1.002990;0
20220901 044200;1.003000;1.003250;1.003000;1.003230;0
20220901 044300;1.003230;1.003600;1.003130;1.003540;0
20220901 044400;1.003550;1.003740;1.003470;1.003690;0
20220901 044500;1.003680;1.003690;1.003400;1.003400;0
20220901 044600;1.003390;1.003570;1.003230;1.003450;0
20220901 044700;1.003440;1.003840;1.003430;1.003670;0
20220901 044800;1.003670;1.003670;1.003280;1.003290;0
20220901 044900;1.003290;1.003490;1.003230;1.003480;0
20220901 045000;1.003490;1.003660;1.003380;1.003530;0
20220901 045100;1.003540;1.003610;1.003210;1.003230;0
20220901 045200;1.003250;1.003330;1.002980;1.003020;0
20220901 045300;1.003030;1.003250;1.002840;1.003160;0
20220901 045400;1.003160;1.003600;1.003030;1.003480;0
20220901 045500;1.003460;1.003690;1.003380;1.003390;0
20220901 045600;1.003380;1.003540;1.003290;1.003490;0
20220901 045700;1.003490;1.003560;1.003440;1.003540;0
20220901 045800;1.003560;1.003650;1.003410;1.003630;0
20220901 045900;1.003630;1.003710;1.003570;1.003680;0
20220901 050000;1.003650;1.004310;1.003610;1.004210;0
20220901 050100;1.004200;1.004380;1.004100;1.004350;0
20220901 050200;1.004350;1.004350;1.004040;1.004070;0
20220901 050300;1.004080;1.004600;1.004070;1.004590;0
20220901 050400;1.004570;1.004680;1.004200;1.004220;0
20220901 050500;1.004230;1.004440;1.004080;1.004170;0
20220901 050600;1.004170;1.004170;1.003960;1.003990;0
20220901 050700;1.004000;1.004050;1.003660;1.003680;0
20220901 050800;1.003710;1.003840;1.003630;1.003760;0
20220901 050900;1.003760;1.003830;1.003680;1.003710;0
20220901 051000;1.003710;1.003710;1.003430;1.003480;0
20220901 051100;1.003490;1.003510;1.003320;1.003400;0
20220901 051200;1.003410;1.003580;1.003400;1.003460;0
20220901 051300;1.003460;1.003590;1.003340;1.003350;0
20220901 051400;1.003360;1.003620;1.003320;1.003570;0
20220901 051500;1.003570;1.003730;1.003550;1.003720;0
20220901 051600;1.003710;1.004040;1.003700;1.003970;0
20220901 051700;1.003960;1.003960;1.003620;1.003650;0
20220901 051800;1.003650;1.003710;1.002960;1.003090;0
20220901 051900;1.003090;1.003280;1.002960;1.002960;0
20220901 052000;1.002950;1.003110;1.002930;1.002980;0
20220901 052100;1.002960;1.002960;1.002780;1.002800;0
20220901 052200;1.002800;1.003000;1.002680;1.003000;0
20220901 052300;1.003000;1.003030;1.002870;1.002940;0
20220901 052400;1.002920;1.003310;1.002880;1.003280;0
20220901 052500;1.003290;1.003310;1.003000;1.003080;0
20220901 052600;1.003090;1.003230;1.003030;1.003130;0
20220901 052700;1.003100;1.003200;1.002920;1.002980;0
20220901 052800;1.002980;1.003150;1.002890;1.002970;0
20220901 052900;1.002980;1.003080;1.002900;1.002970;0
20220901 053000;1.002970;1.003070;1.002960;1.003030;0
20220901 053100;1.003020;1.003030;1.002530;1.002580;0
20220901 053200;1.002600;1.002690;1.002390;1.002500;0
20220901 053300;1.002500;1.002550;1.002400;1.002400;0
20220901 053400;1.002390;1.002390;1.002210;1.002260;0
20220901 053500;1.002230;1.002450;1.002180;1.002430;0
20220901 053600;1.002440;1.002540;1.002330;1.002480;0
20220901 053700;1.002490;1.002500;1.002320;1.002480;0
20220901 053800;1.002480;1.002530;1.002220;1.002430;0
20220901 053900;1.002450;1.002560;1.002420;1.002560;0
20220901 054000;1.002550;1.002770;1.002470;1.002530;0
20220901 054100;1.002530;1.002610;1.002410;1.002580;0
20220901 054200;1.002590;1.002620;1.002410;1.002460;0
20220901 054300;1.002460;1.002700;1.002430;1.002690;0
20220901 054400;1.002680;1.003010;1.002680;1.002940;0
20220901 054500;1.002940;1.003020;1.002690;1.002730;0
20220901 054600;1.002730;1.002840;1.002690;1.002820;0
20220901 054700;1.002840;1.003060;1.002730;1.002910;0
20220901 054800;1.002920;1.002920;1.002670;1.002710;0
20220901 054900;1.002700;1.002830;1.002690;1.002770;0
20220901 055000;1.002770;1.003190;1.002770;1.003180;0
20220901 055100;1.003190;1.003190;1.002890;1.002980;0
20220901 055200;1.002970;1.003160;1.002970;1.003080;0
20220901 055300;1.003150;1.003340;1.002970;1.002970;0
20220901 055400;1.002990;1.003000;1.002770;1.002940;0
20220901 055500;1.002950;1.002970;1.002680;1.002690;0
20220901 055600;1.002690;1.002910;1.002680;1.002790;0
20220901 055700;1.002810;1.003000;1.002680;1.002980;0
20220901 055800;1.002960;1.002970;1.002790;1.002890;0
20220901 055900;1.002900;1.002940;1.002800;1.002850;0
20220901 060000;1.002860;1.002930;1.002750;1.002800;0
20220901 060100;1.002800;1.002860;1.002690;1.002730;0
20220901 060200;1.002720;1.002730;1.002470;1.002620;0
20220901 060300;1.002610;1.002610;1.002250;1.002320;0
20220901 060400;1.002330;1.002580;1.002320;1.002500;0
20220901 060500;1.002480;1.002480;1.002230;1.002240;0
20220901 060600;1.002280;1.002340;1.002190;1.002220;0
20220901 060700;1.002220;1.002350;1.002030;1.002070;0
20220901 060800;1.002060;1.002140;1.001970;1.002130;0
20220901 060900;1.002170;1.002170;1.001980;1.002140;0
20220901 061000;1.002150;1.002200;1.001660;1.001670;0
20220901 061100;1.001680;1.001940;1.001630;1.001930;0
20220901 061200;1.001920;1.002130;1.001830;1.002080;0
20220901 061300;1.002070;1.002070;1.001700;1.001700;0
20220901 061400;1.001720;1.001840;1.001720;1.001730;0
20220901 061500;1.001740;1.001780;1.001570;1.001580;0
20220901 061600;1.001580;1.001730;1.001520;1.001520;0
20220901 061700;1.001560;1.001800;1.001550;1.001620;0
20220901 061800;1.001630;1.001710;1.001540;1.001590;0
20220901 061900;1.001570;1.001900;1.001570;1.001880;0
20220901 062000;1.001920;1.001960;1.001790;1.001830;0
20220901 062100;1.001820;1.001830;1.001520;1.001720;0
20220901 062200;1.001730;1.001900;1.001720;1.001780;0
20220901 062300;1.001780;1.001820;1.001560;1.001610;0
20220901 062400;1.001590;1.001730;1.001530;1.001680;0
20220901 062500;1.001670;1.001670;1.001490;1.001500;0
20220901 062600;1.001530;1.001640;1.001520;1.001560;0
20220901 062700;1.001550;1.001650;1.001470;1.001480;0
20220901 062800;1.001480;1.001680;1.001460;1.001510;0
20220901 062900;1.001490;1.001600;1.001480;1.001570;0
20220901 063000;1.001590;1.001590;1.001000;1.001040;0
20220901 063100;1.001040;1.001040;1.000850;1.000930;0
20220901 063200;1.000930;1.000930;1.000220;1.000320;0
20220901 063300;1.000320;1.000640;1.000310;1.000640;0
20220901 063400;1.000640;1.000780;1.000640;1.000730;0
20220901 063500;1.000730;1.000760;1.000430;1.000590;0
20220901 063600;1.000600;1.000840;1.000590;1.000790;0
20220901 063700;1.000810;1.000990;1.000790;1.000890;0
20220901 063800;1.000870;1.000910;1.000790;1.000830;0
20220901 063900;1.000830;1.000830;1.000660;1.000720;0
20220901 064000;1.000700;1.000990;1.000700;1.000990;0
20220901 064100;1.001020;1.001140;1.000930;1.001130;0
20220901 064200;1.001140;1.001150;1.001030;1.001030;0
20220901 064300;1.001050;1.001160;1.000910;1.000980;0
20220901 064400;1.000960;1.001160;1.000910;1.001140;0
20220901 064500;1.001140;1.001450;1.001080;1.001450;0
20220901 064600;1.001440;1.001440;1.001290;1.001330;0
20220901 064700;1.001330;1.001540;1.001270;1.001400;0
20220901 064800;1.001400;1.001690;1.001390;1.001680;0
20220901 064900;1.001660;1.001960;1.001580;1.001880;0
20220901 065000;1.001880;1.001990;1.001780;1.001790;0
20220901 065100;1.001790;1.001790;1.001430;1.001560;0
