20220701 000000;1.045400;1.045430;1.045280;1.045400;0
20220701 000100;1.045400;1.045500;1.045400;1.045500;0
20220701 000200;1.045500;1.045570;1.045470;1.045570;0
20220701 000300;1.045560;1.045620;1.045520;1.045520;0
20220701 000400;1.045520;1.045580;1.045410;1.045560;0
20220701 000500;1.045550;1.045550;1.045470;1.045510;0
20220701 000600;1.045520;1.045560;1.045480;1.045550;0
20220701 000700;1.045550;1.045580;1.045410;1.045460;0
20220701 000800;1.045460;1.045490;1.045350;1.045370;0
20220701 000900;1.045360;1.045360;1.045240;1.045270;0
20220701 001000;1.045280;1.045330;1.045220;1.045280;0
20220701 001100;1.045290;1.045370;1.045100;1.045100;0
20220701 001200;1.045090;1.045180;1.045030;1.045160;0
20220701 001300;1.045160;1.045220;1.044900;1.044940;0
20220701 001400;1.044950;1.045060;1.044790;1.044790;0
20220701 001500;1.044790;1.044950;1.044780;1.044940;0
20220701 001600;1.044950;1.045040;1.044950;1.044990;0
20220701 001700;1.044990;1.045040;1.044840;1.044890;0
20220701 001800;1.044890;1.044940;1.044840;1.044860;0
20220701 001900;1.044850;1.045140;1.044740;1.045110;0
20220701 002000;1.045120;1.045130;1.045060;1.045070;0
20220701 002100;1.045060;1.045070;1.044740;1.044780;0
20220701 002200;1.044770;1.044980;1.044750;1.044980;0
20220701 002300;1.044990;1.045030;1.044890;1.044930;0
20220701 002400;1.044930;1.044940;1.044850;1.044850;0
20220701 002500;1.044840;1.044850;1.044770;1.044800;0
20220701 002600;1.044800;1.044940;1.044710;1.044780;0
20220701 002700;1.044800;1.044880;1.044760;1.044850;0
20220701 002800;1.044860;1.044930;1.044840;1.044860;0
20220701 002900;1.044860;1.044920;1.044840;1.044910;0
20220701 003000;1.044900;1.044900;1.044770;1.044850;0
20220701 003100;1.044860;1.045030;1.044830;1.045030;0
20220701 003200;1.045040;1.045140;1.045010;1.045080;0
20220701 003300;1.045080;1.045200;1.045060;1.045120;0
20220701 003400;1.045110;1.045210;1.045080;1.045180;0
20220701 003500;1.045160;1.045180;1.045060;1.045170;0
20220701 003600;1.045150;1.045180;1.045080;1.045150;0
20220701 003700;1.045180;1.045290;1.045180;1.045290;0
20220701 003800;1.045290;1.045310;1.045100;1.045140;0
20220701 003900;1.045150;1.045160;1.045120;1.045130;0
20220701 004000;1.045110;1.045200;1.045050;1.045150;0
20220701 004100;1.045140;1.045160;1.045110;1.045150;0
20220701 004200;1.045150;1.045300;1.045150;1.045220;0
20220701 004300;1.045210;1.045330;1.045140;1.045300;0
20220701 004400;1.045280;1.045500;1.045270;1.045400;0
20220701 004500;1.045410;1.045620;1.045360;1.045610;0
20220701 004600;1.045610;1.045650;1.045550;1.045610;0
20220701 004700;1.045610;1.045860;1.045610;1.045840;0
20220701 004800;1.045840;1.045870;1.045660;1.045840;0
20220701 004900;1.045840;1.045960;1.045760;1.045940;0
20220701 005000;1.045920;1.045970;1.045900;1.045900;0
20220701 005100;1.045890;1.045950;1.045830;1.045940;0
20220701 005200;1.045930;1.045950;1.045840;1.045930;0
20220701 005300;1.045930;1.046080;1.045910;1.046070;0
20220701 005400;1.046060;1.046060;1.045960;1.046050;0
20220701 005500;1.046020;1.046130;1.046000;1.046000;0
20220701 005600;1.046000;1.046020;1.045730;1.045820;0
20220701 005700;1.045820;1.045820;1.045550;1.045550;0
20220701 005800;1.045550;1.045560;1.045370;1.045480;0
20220701 005900;1.045480;1.045540;1.045350;1.045370;0
20220701 010000;1.045370;1.045380;1.045220;1.045240;0
20220701 010100;1.045250;1.045450;1.045250;1.045400;0
20220701 010200;1.045390;1.045400;1.045260;1.045340;0
20220701 010300;1.045360;1.045520;1.045260;1.045500;0
20220701 010400;1.045500;1.045520;1.045340;1.045340;0
20220701 010500;1.045360;1.045570;1.045330;1.045510;0
20220701 010600;1.045500;1.045540;1.045470;1.045530;0
20220701 010700;1.045540;1.045590;1.045530;1.045560;0
20220701 010800;1.045550;1.045710;1.045550;1.045710;0
20220701 010900;1.045690;1.045740;1.045620;1.045740;0
20220701 011000;1.045730;1.045810;1.045730;1.045800;0
20220701 011100;1.045790;1.045910;1.045790;1.045820;0
20220701 011200;1.045820;1.045900;1.045820;1.045870;0
20220701 011300;1.045890;1.045980;1.045890;1.045950;0
20220701 011400;1.046000;1.046000;1.045910;1.045910;0
20220701 011500;1.045930;1.046030;1.045840;1.045840;0
20220701 011600;1.045820;1.045840;1.045740;1.045750;0
20220701 011700;1.045750;1.045750;1.045500;1.045500;0
20220701 011800;1.045490;1.045780;1.045480;1.045710;0
20220701 011900;1.045680;1.045760;1.045620;1.045740;0
20220701 012000;1.045730;1.045810;1.045700;1.045810;0
20220701 012100;1.045790;1.045850;1.045750;1.045790;0
20220701 012200;1.045780;1.045860;1.045760;1.045830;0
20220701 012300;1.045830;1.045830;1.045800;1.045800;0
20220701 012400;1.045810;1.045870;1.045790;1.045860;0
20220701 012500;1.045870;1.045970;1.045850;1.045960;0
20220701 012600;1.045980;1.046040;1.045940;1.046040;0
20220701 012700;1.046060;1.046080;1.045910;1.045930;0
20220701 012800;1.045930;1.046010;1.045860;1.046010;0
20220701 012900;1.046010;1.046130;1.046000;1.046130;0
20220701 013000;1.046140;1.046270;1.045890;1.045910;0
20220701 013100;1.045920;1.045950;1.045840;1.045900;0
20220701 013200;1.045900;1.045920;1.045800;1.045850;0
20220701 013300;1.045860;1.045860;1.045680;1.045700;0
20220701 013400;1.045700;1.045890;1.045700;1.045800;0
20220701 013500;1.045780;1.045790;1.045720;1.045760;0
20220701 013600;1.045780;1.045860;1.045750;1.045840;0
20220701 013700;1.045850;1.045930;1.045840;1.045930;0
20220701 013800;1.045920;1.046020;1.045920;1.046010;0
20220701 013900;1.046050;1.046090;1.046010;1.046040;0
20220701 014000;1.046040;1.046080;1.046010;1.046050;0
20220701 014100;1.046040;1.046040;1.045900;1.045940;0
20220701 014200;1.045950;1.046120;1.045950;1.046080;0
20220701 014300;1.046100;1.046350;1.046090;1.046280;0
20220701 014400;1.046270;1.046400;1.046260;1.046370;0
20220701 014500;1.046370;1.046430;1.046320;1.046410;0
20220701 014600;1.046410;1.046600;1.046380;1.046440;0
20220701 014700;1.046460;1.046520;1.046390;1.046470;0
20220701 014800;1.046460;1.046490;1.046440;1.046450;0
20220701 014900;1.046440;1.046450;1.046360;1.046410;0
20220701 015000;1.046420;1.046580;1.046410;1.046510;0
20220701 015100;1.046520;1.046700;1.046490;1.046620;0
20220701 015200;1.046620;1.046670;1.046500;1.046550;0
20220701 015300;1.046570;1.046620;1.046500;1.046550;0
20220701 015400;1.046570;1.046650;1.046550;1.046580;0
20220701 015500;1.046580;1.046970;1.046570;1.046930;0
20220701 015600;1.046910;1.047030;1.046790;1.046850;0
20220701 015700;1.046860;1.046860;1.046540;1.046540;0
20220701 015800;1.046530;1.046650;1.046510;1.046530;0
20220701 015900;1.046540;1.046580;1.046290;1.046310;0
20220701 020000;1.046280;1.046800;1.046230;1.046420;0
20220701 020100;1.046440;1.046560;1.046350;1.046530;0
20220701 020200;1.046530;1.046750;1.046440;1.046740;0
20220701 020300;1.046760;1.047000;1.046760;1.046790;0
20220701 020400;1.046790;1.046800;1.046590;1.046780;0
20220701 020500;1.046770;1.046850;1.046740;1.046780;0
20220701 020600;1.046780;1.046900;1.046700;1.046870;0
20220701 020700;1.046860;1.046900;1.046730;1.046750;0
20220701 020800;1.046750;1.046750;1.046520;1.046540;0
20220701 020900;1.046550;1.046820;1.046530;1.046790;0
20220701 021000;1.046790;1.046790;1.046650;1.046770;0
20220701 021100;1.046760;1.046780;1.046550;1.046590;0
20220701 021200;1.046590;1.046710;1.046570;1.046580;0
20220701 021300;1.046570;1.046590;1.046510;1.046510;0
20220701 021400;1.046510;1.046520;1.046250;1.046310;0
20220701 021500;1.046320;1.046340;1.046260;1.046330;0
20220701 021600;1.046320;1.046320;1.046180;1.046230;0
20220701 021700;1.046240;1.046240;1.046150;1.046160;0
20220701 021800;1.046170;1.046320;1.046160;1.046320;0
20220701 021900;1.046310;1.046310;1.045930;1.046000;0
20220701 022000;1.046010;1.046040;1.045750;1.045830;0
20220701 022100;1.045830;1.045950;1.045800;1.045870;0
20220701 022200;1.045850;1.045960;1.045840;1.045870;0
20220701 022300;1.045880;1.046010;1.045840;1.045860;0
20220701 022400;1.045870;1.045980;1.045590;1.045600;0
20220701 022500;1.045630;1.045800;1.045610;1.045710;0
20220701 022600;1.045710;1.045710;1.045540;1.045550;0
20220701 022700;1.045560;1.045690;1.045490;1.045530;0
20220701 022800;1.045520;1.045690;1.045490;1.045620;0
20220701 022900;1.045610;1.045660;1.045560;1.045620;0
20220701 023000;1.045630;1.045660;1.045460;1.045510;0
20220701 023100;1.045530;1.045560;1.045460;1.045500;0
20220701 023200;1.045500;1.045500;1.045230;1.045370;0
20220701 023300;1.045390;1.045390;1.045110;1.045130;0
20220701 023400;1.045130;1.045280;1.045040;1.045050;0
20220701 023500;1.045060;1.045060;1.044720;1.044730;0
20220701 023600;1.044740;1.044760;1.044070;1.044250;0
20220701 023700;1.044250;1.044430;1.044230;1.044420;0
20220701 023800;1.044410;1.044520;1.044360;1.044520;0
20220701 023900;1.044510;1.044760;1.044510;1.044720;0
20220701 024000;1.044720;1.044800;1.044540;1.044640;0
20220701 024100;1.044640;1.045040;1.044630;1.045020;0
20220701 024200;1.045020;1.045130;1.045000;1.045110;0
20220701 024300;1.045090;1.045120;1.045010;1.045050;0
20220701 024400;1.045040;1.045060;1.044960;1.044970;0
20220701 024500;1.044960;1.045180;1.044960;1.045130;0
20220701 024600;1.045140;1.045180;1.045080;1.045170;0
20220701 024700;1.045210;1.045280;1.045170;1.045280;0
20220701 024800;1.045270;1.045280;1.045160;1.045160;0
20220701 024900;1.045180;1.045240;1.045110;1.045200;0
20220701 025000;1.045210;1.045230;1.045130;1.045220;0
20220701 025100;1.045220;1.045320;1.045010;1.045020;0
20220701 025200;1.045040;1.045080;1.044850;1.044860;0
20220701 025300;1.044910;1.044960;1.044850;1.044880;0
20220701 025400;1.044900;1.045440;1.044880;1.045340;0
20220701 025500;1.045350;1.045750;1.045280;1.045700;0
20220701 025600;1.045700;1.046000;1.045680;1.045870;0
20220701 025700;1.045870;1.045890;1.045150;1.045180;0
20220701 025800;1.045160;1.046050;1.045120;1.046010;0
20220701 025900;1.046040;1.046420;1.045990;1.046120;0
20220701 030000;1.046140;1.046340;1.045930;1.045960;0
20220701 030100;1.045990;1.046160;1.045270;1.045520;0
20220701 030200;1.045520;1.045630;1.045060;1.045310;0
20220701 030300;1.045300;1.045610;1.045300;1.045570;0
20220701 030400;1.045560;1.045610;1.045370;1.045570;0
20220701 030500;1.045580;1.045610;1.045370;1.045590;0
20220701 030600;1.045590;1.045660;1.045050;1.045060;0
20220701 030700;1.045060;1.045480;1.045020;1.045480;0
20220701 030800;1.045510;1.045620;1.045440;1.045460;0
20220701 030900;1.045460;1.045470;1.045130;1.045170;0
20220701 031000;1.045200;1.045260;1.045020;1.045030;0
